date,year,month,day,hour,value,aqi
2/5/2017,2017,2,5,1,8,33
2/5/2017,2017,2,5,2,11,46
2/5/2017,2017,2,5,3,22,72
2/5/2017,2017,2,5,4,26,80
2/5/2017,2017,2,5,5,18,63
2/5/2017,2017,2,5,6,19,66
2/5/2017,2017,2,5,7,22,72
2/5/2017,2017,2,5,8,16,59
2/5/2017,2017,2,5,9,13,53
2/5/2017,2017,2,5,10,10,42
2/5/2017,2017,2,5,11,8,33
2/5/2017,2017,2,5,12,7,29
2/5/2017,2017,2,5,13,7,29
2/5/2017,2017,2,5,14,10,42
2/5/2017,2017,2,5,15,9,38
2/5/2017,2017,2,5,16,12,50
2/5/2017,2017,2,5,17,19,66
2/5/2017,2017,2,5,18,16,59
2/5/2017,2017,2,5,19,5,21
2/5/2017,2017,2,5,20,5,21
2/5/2017,2017,2,5,21,5,21
2/5/2017,2017,2,5,22,8,33
2/5/2017,2017,2,5,23,7,29
2/6/2017,2017,2,6,0,6,25
2/6/2017,2017,2,6,1,6,25
2/6/2017,2017,2,6,2,6,25
2/6/2017,2017,2,6,3,4,17
2/6/2017,2017,2,6,4,8,33
2/6/2017,2017,2,6,5,5,21
2/6/2017,2017,2,6,6,3,13
2/6/2017,2017,2,6,7,7,29
2/6/2017,2017,2,6,8,6,25
2/6/2017,2017,2,6,9,7,29
2/6/2017,2017,2,6,10,9,38
2/6/2017,2017,2,6,11,6,25
2/6/2017,2017,2,6,12,10,42
2/6/2017,2017,2,6,13,8,33
2/6/2017,2017,2,6,14,8,33
2/6/2017,2017,2,6,15,6,25
2/6/2017,2017,2,6,16,7,29
2/6/2017,2017,2,6,17,9,38
2/6/2017,2017,2,6,18,9,38
2/6/2017,2017,2,6,19,16,59
2/6/2017,2017,2,6,20,19,66
2/6/2017,2017,2,6,21,24,76
2/6/2017,2017,2,6,22,31,91
2/6/2017,2017,2,6,23,38,107
2/7/2017,2017,2,7,0,41,115
2/7/2017,2017,2,7,1,49,134
2/7/2017,2017,2,7,2,65,156
2/7/2017,2017,2,7,3,70,158
2/7/2017,2017,2,7,4,70,158
2/7/2017,2017,2,7,5,64,155
2/7/2017,2017,2,7,6,78,163
2/7/2017,2017,2,7,7,61,154
2/7/2017,2017,2,7,8,57,152
2/7/2017,2017,2,7,9,70,158
2/7/2017,2017,2,7,10,65,156
2/7/2017,2017,2,7,11,82,165
2/7/2017,2017,2,7,12,57,152
2/7/2017,2017,2,7,13,40,112
2/7/2017,2017,2,7,14,43,119
2/7/2017,2017,2,7,15,48,132
2/7/2017,2017,2,7,16,46,127
2/7/2017,2017,2,7,17,52,142
2/7/2017,2017,2,7,18,101,174
2/7/2017,2017,2,7,19,114,181
2/7/2017,2017,2,7,20,110,179
2/7/2017,2017,2,7,21,115,182
2/7/2017,2017,2,7,22,122,185
2/7/2017,2017,2,7,23,124,186
2/8/2017,2017,2,8,0,113,181
2/8/2017,2017,2,8,1,113,181
2/8/2017,2017,2,8,2,126,187
2/8/2017,2017,2,8,3,116,182
2/8/2017,2017,2,8,4,117,183
2/8/2017,2017,2,8,5,131,190
2/8/2017,2017,2,8,6,97,172
2/8/2017,2017,2,8,7,76,162
2/8/2017,2017,2,8,8,42,117
2/8/2017,2017,2,8,9,18,63
2/8/2017,2017,2,8,10,12,50
2/8/2017,2017,2,8,11,9,38
2/8/2017,2017,2,8,12,14,55
2/8/2017,2017,2,8,13,16,59
2/8/2017,2017,2,8,14,11,46
2/8/2017,2017,2,8,15,11,46
2/8/2017,2017,2,8,16,7,29
2/8/2017,2017,2,8,17,6,25
2/8/2017,2017,2,8,18,8,33
2/8/2017,2017,2,8,19,6,25
2/8/2017,2017,2,8,20,9,38
2/8/2017,2017,2,8,21,6,25
2/8/2017,2017,2,8,22,6,25
2/8/2017,2017,2,8,23,5,21
2/9/2017,2017,2,9,0,4,17
2/9/2017,2017,2,9,1,6,25
2/9/2017,2017,2,9,2,7,29
2/9/2017,2017,2,9,3,8,33
2/9/2017,2017,2,9,4,15,57
2/9/2017,2017,2,9,5,10,42
2/9/2017,2017,2,9,6,4,17
2/9/2017,2017,2,9,7,2,8
2/9/2017,2017,2,9,8,6,25
2/9/2017,2017,2,9,9,7,29
2/9/2017,2017,2,9,10,7,29
2/9/2017,2017,2,9,11,7,29
2/9/2017,2017,2,9,12,9,38
2/9/2017,2017,2,9,13,10,42
2/9/2017,2017,2,9,14,13,53
2/9/2017,2017,2,9,15,12,50
2/9/2017,2017,2,9,16,10,42
2/9/2017,2017,2,9,17,7,29
2/9/2017,2017,2,9,18,13,53
2/9/2017,2017,2,9,19,9,38
2/9/2017,2017,2,9,20,5,21
2/9/2017,2017,2,9,21,9,38
2/9/2017,2017,2,9,22,7,29
2/9/2017,2017,2,9,23,5,21
2/10/2017,2017,2,10,0,3,13
2/10/2017,2017,2,10,1,7,29
2/10/2017,2017,2,10,2,6,25
2/10/2017,2017,2,10,3,9,38
2/10/2017,2017,2,10,4,6,25
2/10/2017,2017,2,10,5,7,29
2/10/2017,2017,2,10,6,5,21
2/10/2017,2017,2,10,7,5,21
2/10/2017,2017,2,10,8,7,29
2/10/2017,2017,2,10,9,7,29
2/10/2017,2017,2,10,10,9,38
2/10/2017,2017,2,10,11,13,53
2/10/2017,2017,2,10,12,23,74
2/10/2017,2017,2,10,13,15,57
2/10/2017,2017,2,10,14,18,63
2/10/2017,2017,2,10,15,12,50
2/10/2017,2017,2,10,16,10,42
2/10/2017,2017,2,10,17,14,55
2/10/2017,2017,2,10,18,11,46
2/10/2017,2017,2,10,19,9,38
2/10/2017,2017,2,10,20,11,46
2/10/2017,2017,2,10,21,7,29
2/10/2017,2017,2,10,22,5,21
2/10/2017,2017,2,10,23,8,33
2/11/2017,2017,2,11,0,12,50
2/11/2017,2017,2,11,1,8,33
2/11/2017,2017,2,11,2,9,38
2/11/2017,2017,2,11,3,9,38
2/11/2017,2017,2,11,4,10,42
2/11/2017,2017,2,11,5,9,38
2/11/2017,2017,2,11,6,14,55
2/11/2017,2017,2,11,7,11,46
2/11/2017,2017,2,11,8,10,42
2/11/2017,2017,2,11,9,22,72
2/11/2017,2017,2,11,10,34,97
2/11/2017,2017,2,11,11,30,89
2/11/2017,2017,2,11,12,28,84
2/11/2017,2017,2,11,13,18,63
2/11/2017,2017,2,11,14,18,63
2/11/2017,2017,2,11,15,15,57
2/11/2017,2017,2,11,16,14,55
2/11/2017,2017,2,11,17,16,59
2/11/2017,2017,2,11,18,33,95
2/11/2017,2017,2,11,19,51,139
2/11/2017,2017,2,11,20,50,137
2/11/2017,2017,2,11,21,81,164
2/11/2017,2017,2,11,22,105,177
2/11/2017,2017,2,11,23,250,300
2/12/2017,2017,2,12,0,-999,-999
2/12/2017,2017,2,12,1,280,330
2/12/2017,2017,2,12,2,301,351
2/12/2017,2017,2,12,3,259,309
2/12/2017,2017,2,12,4,161,211
2/12/2017,2017,2,12,5,115,182
2/12/2017,2017,2,12,6,81,164
2/12/2017,2017,2,12,7,55,149
2/12/2017,2017,2,12,8,77,162
2/12/2017,2017,2,12,9,96,172
2/12/2017,2017,2,12,10,105,177
2/12/2017,2017,2,12,11,127,188
2/12/2017,2017,2,12,12,173,223
2/12/2017,2017,2,12,13,163,213
2/12/2017,2017,2,12,14,146,198
2/12/2017,2017,2,12,15,150,200
2/12/2017,2017,2,12,16,161,211
2/12/2017,2017,2,12,17,110,179
2/12/2017,2017,2,12,18,127,188
2/12/2017,2017,2,12,19,122,185
2/12/2017,2017,2,12,20,129,189
2/12/2017,2017,2,12,21,113,181
2/12/2017,2017,2,12,22,133,191
2/12/2017,2017,2,12,23,160,210
2/13/2017,2017,2,13,0,178,228
2/13/2017,2017,2,13,1,187,237
2/13/2017,2017,2,13,2,207,257
2/13/2017,2017,2,13,3,234,284
2/13/2017,2017,2,13,4,225,275
2/13/2017,2017,2,13,5,211,261
2/13/2017,2017,2,13,6,152,202
2/13/2017,2017,2,13,7,110,179
2/13/2017,2017,2,13,8,113,181
2/13/2017,2017,2,13,9,96,172
2/13/2017,2017,2,13,10,88,168
2/13/2017,2017,2,13,11,59,153
2/13/2017,2017,2,13,12,36,102
2/13/2017,2017,2,13,13,34,97
2/13/2017,2017,2,13,14,29,87
2/13/2017,2017,2,13,15,27,82
2/13/2017,2017,2,13,16,27,82
2/13/2017,2017,2,13,17,26,80
2/13/2017,2017,2,13,18,-999,-999
2/13/2017,2017,2,13,19,18,63
2/13/2017,2017,2,13,20,89,168
2/13/2017,2017,2,13,21,123,186
2/13/2017,2017,2,13,22,132,190
2/13/2017,2017,2,13,23,181,231
2/14/2017,2017,2,14,0,175,225
2/14/2017,2017,2,14,1,183,233
2/14/2017,2017,2,14,2,152,202
2/14/2017,2017,2,14,3,168,218
2/14/2017,2017,2,14,4,155,205
2/14/2017,2017,2,14,5,148,199
2/14/2017,2017,2,14,6,148,199
2/14/2017,2017,2,14,7,147,198
2/14/2017,2017,2,14,8,138,194
2/14/2017,2017,2,14,9,153,203
2/14/2017,2017,2,14,10,161,211
2/14/2017,2017,2,14,11,190,240
2/14/2017,2017,2,14,12,210,260
2/14/2017,2017,2,14,13,226,276
2/14/2017,2017,2,14,14,197,247
2/14/2017,2017,2,14,15,196,246
2/14/2017,2017,2,14,16,199,249
2/14/2017,2017,2,14,17,208,258
2/14/2017,2017,2,14,18,204,254
2/14/2017,2017,2,14,19,203,253
2/14/2017,2017,2,14,20,204,254
2/14/2017,2017,2,14,21,227,277
2/14/2017,2017,2,14,22,229,279
2/14/2017,2017,2,14,23,237,287
2/15/2017,2017,2,15,0,257,307
2/15/2017,2017,2,15,1,266,316
2/15/2017,2017,2,15,2,249,299
2/15/2017,2017,2,15,3,237,287
2/15/2017,2017,2,15,4,228,278
2/15/2017,2017,2,15,5,235,285
2/15/2017,2017,2,15,6,248,298
2/15/2017,2017,2,15,7,240,290
2/15/2017,2017,2,15,8,232,282
2/15/2017,2017,2,15,9,229,279
2/15/2017,2017,2,15,10,228,278
2/15/2017,2017,2,15,11,238,288
2/15/2017,2017,2,15,12,264,314
2/15/2017,2017,2,15,13,242,292
2/15/2017,2017,2,15,14,215,265
2/15/2017,2017,2,15,15,215,265
2/15/2017,2017,2,15,16,217,267
2/15/2017,2017,2,15,17,216,266
2/15/2017,2017,2,15,18,235,285
2/15/2017,2017,2,15,19,242,292
2/15/2017,2017,2,15,20,243,293
2/15/2017,2017,2,15,21,252,302
2/15/2017,2017,2,15,22,263,313
2/15/2017,2017,2,15,23,260,310
2/16/2017,2017,2,16,0,267,317
2/16/2017,2017,2,16,1,271,321
2/16/2017,2017,2,16,2,254,304
2/16/2017,2017,2,16,3,270,320
2/16/2017,2017,2,16,4,256,306
2/16/2017,2017,2,16,5,264,314
2/16/2017,2017,2,16,6,259,309
2/16/2017,2017,2,16,7,266,316
2/16/2017,2017,2,16,8,248,298
2/16/2017,2017,2,16,9,179,229
2/16/2017,2017,2,16,10,143,196
2/16/2017,2017,2,16,11,93,170
2/16/2017,2017,2,16,12,19,66
2/16/2017,2017,2,16,13,15,57
2/16/2017,2017,2,16,14,14,55
2/16/2017,2017,2,16,15,14,55
2/16/2017,2017,2,16,16,15,57
2/16/2017,2017,2,16,17,9,38
2/16/2017,2017,2,16,18,6,25
2/16/2017,2017,2,16,19,6,25
2/16/2017,2017,2,16,20,14,55
2/16/2017,2017,2,16,21,13,53
2/16/2017,2017,2,16,22,9,38
2/16/2017,2017,2,16,23,7,29
2/17/2017,2017,2,17,0,6,25
2/17/2017,2017,2,17,1,6,25
2/17/2017,2017,2,17,2,10,42
2/17/2017,2017,2,17,3,10,42
2/17/2017,2017,2,17,4,6,25
2/17/2017,2017,2,17,5,6,25
2/17/2017,2017,2,17,6,10,42
2/17/2017,2017,2,17,7,11,46
2/17/2017,2017,2,17,8,11,46
2/17/2017,2017,2,17,9,12,50
2/17/2017,2017,2,17,10,12,50
2/17/2017,2017,2,17,11,8,33
2/17/2017,2017,2,17,12,2,8
2/17/2017,2017,2,17,13,3,13
2/17/2017,2017,2,17,14,5,21
2/17/2017,2017,2,17,15,9,38
2/17/2017,2017,2,17,16,11,46
2/17/2017,2017,2,17,17,35,99
2/17/2017,2017,2,17,18,49,134
2/17/2017,2017,2,17,19,67,157
2/17/2017,2017,2,17,20,70,158
2/17/2017,2017,2,17,21,62,154
2/17/2017,2017,2,17,22,56,151
2/17/2017,2017,2,17,23,57,152
2/18/2017,2017,2,18,0,62,154
2/18/2017,2017,2,18,1,71,159
2/18/2017,2017,2,18,2,89,168
2/18/2017,2017,2,18,3,96,172
2/18/2017,2017,2,18,4,107,178
2/18/2017,2017,2,18,5,99,173
2/18/2017,2017,2,18,6,98,173
2/18/2017,2017,2,18,7,91,169
2/18/2017,2017,2,18,8,77,162
2/18/2017,2017,2,18,9,80,164
2/18/2017,2017,2,18,10,89,168
2/18/2017,2017,2,18,11,102,175
2/18/2017,2017,2,18,12,101,174
2/18/2017,2017,2,18,13,85,166
2/18/2017,2017,2,18,14,105,177
2/18/2017,2017,2,18,15,90,169
2/18/2017,2017,2,18,16,90,169
2/18/2017,2017,2,18,17,70,158
2/18/2017,2017,2,18,18,62,154
2/18/2017,2017,2,18,19,75,161
2/18/2017,2017,2,18,20,101,174
2/18/2017,2017,2,18,21,114,181
2/18/2017,2017,2,18,22,106,177
2/18/2017,2017,2,18,23,127,188
2/19/2017,2017,2,19,0,128,188
2/19/2017,2017,2,19,1,141,195
2/19/2017,2017,2,19,2,160,210
2/19/2017,2017,2,19,3,181,231
2/19/2017,2017,2,19,4,175,225
2/19/2017,2017,2,19,5,170,220
2/19/2017,2017,2,19,6,169,219
2/19/2017,2017,2,19,7,166,216
2/19/2017,2017,2,19,8,157,207
2/19/2017,2017,2,19,9,164,214
2/19/2017,2017,2,19,10,165,215
2/19/2017,2017,2,19,11,162,212
2/19/2017,2017,2,19,12,169,219
2/19/2017,2017,2,19,13,172,222
2/19/2017,2017,2,19,14,149,199
2/19/2017,2017,2,19,15,61,154
2/19/2017,2017,2,19,16,15,57
2/19/2017,2017,2,19,17,14,55
2/19/2017,2017,2,19,18,17,61
2/19/2017,2017,2,19,19,14,55
2/19/2017,2017,2,19,20,11,46
2/19/2017,2017,2,19,21,11,46
2/19/2017,2017,2,19,22,12,50
2/19/2017,2017,2,19,23,9,38
2/20/2017,2017,2,20,0,8,33
2/20/2017,2017,2,20,1,5,21
2/20/2017,2017,2,20,2,4,17
2/20/2017,2017,2,20,3,5,21
2/20/2017,2017,2,20,4,3,13
2/20/2017,2017,2,20,5,2,8
2/20/2017,2017,2,20,6,9,38
2/20/2017,2017,2,20,7,6,25
2/20/2017,2017,2,20,8,5,21
2/20/2017,2017,2,20,9,8,33
2/20/2017,2017,2,20,10,5,21
2/20/2017,2017,2,20,11,7,29
2/20/2017,2017,2,20,12,10,42
2/20/2017,2017,2,20,13,10,42
2/20/2017,2017,2,20,14,9,38
2/20/2017,2017,2,20,15,7,29
2/20/2017,2017,2,20,16,9,38
2/20/2017,2017,2,20,17,12,50
2/20/2017,2017,2,20,18,11,46
2/20/2017,2017,2,20,19,17,61
2/20/2017,2017,2,20,20,26,80
2/20/2017,2017,2,20,21,24,76
2/20/2017,2017,2,20,22,23,74
2/20/2017,2017,2,20,23,31,91
2/21/2017,2017,2,21,0,39,110
2/21/2017,2017,2,21,1,45,124
2/21/2017,2017,2,21,2,36,102
2/21/2017,2017,2,21,3,48,132
2/21/2017,2017,2,21,4,50,137
2/21/2017,2017,2,21,5,58,152
2/21/2017,2017,2,21,6,92,170
2/21/2017,2017,2,21,7,85,166
2/21/2017,2017,2,21,8,75,161
2/21/2017,2017,2,21,9,71,159
2/21/2017,2017,2,21,10,65,156
2/21/2017,2017,2,21,11,60,153
2/21/2017,2017,2,21,12,56,151
2/21/2017,2017,2,21,13,53,144
2/21/2017,2017,2,21,14,60,153
2/21/2017,2017,2,21,15,57,152
2/21/2017,2017,2,21,16,44,122
2/21/2017,2017,2,21,17,42,117
2/21/2017,2017,2,21,18,42,117
2/21/2017,2017,2,21,19,55,149
2/21/2017,2017,2,21,20,66,156
2/21/2017,2017,2,21,21,78,163
2/21/2017,2017,2,21,22,55,149
2/21/2017,2017,2,21,23,61,154
2/22/2017,2017,2,22,0,66,156
2/22/2017,2017,2,22,1,62,154
2/22/2017,2017,2,22,2,82,165
2/22/2017,2017,2,22,3,82,165
2/22/2017,2017,2,22,4,88,168
2/22/2017,2017,2,22,5,91,169
2/22/2017,2017,2,22,6,99,173
2/22/2017,2017,2,22,7,98,173
2/22/2017,2017,2,22,8,101,174
2/22/2017,2017,2,22,9,107,178
2/22/2017,2017,2,22,10,121,185
2/22/2017,2017,2,22,11,134,192
2/22/2017,2017,2,22,12,140,195
2/22/2017,2017,2,22,13,136,193
2/22/2017,2017,2,22,14,129,189
2/22/2017,2017,2,22,15,119,184
2/22/2017,2017,2,22,16,109,179
2/22/2017,2017,2,22,17,65,156
2/22/2017,2017,2,22,18,11,46
2/22/2017,2017,2,22,19,11,46
2/22/2017,2017,2,22,20,14,55
2/22/2017,2017,2,22,21,8,33
2/22/2017,2017,2,22,22,8,33
2/22/2017,2017,2,22,23,8,33
2/23/2017,2017,2,23,0,13,53
2/23/2017,2017,2,23,1,12,50
2/23/2017,2017,2,23,2,11,46
2/23/2017,2017,2,23,3,11,46
2/23/2017,2017,2,23,4,14,55
2/23/2017,2017,2,23,5,11,46
2/23/2017,2017,2,23,6,16,59
2/23/2017,2017,2,23,7,19,66
2/23/2017,2017,2,23,8,15,57
2/23/2017,2017,2,23,9,3,13
2/23/2017,2017,2,23,10,11,46
2/23/2017,2017,2,23,11,12,50
2/23/2017,2017,2,23,12,8,33
2/23/2017,2017,2,23,13,7,29
2/23/2017,2017,2,23,14,5,21
2/23/2017,2017,2,23,15,9,38
2/23/2017,2017,2,23,16,25,78
2/23/2017,2017,2,23,17,24,76
2/23/2017,2017,2,23,18,31,91
2/23/2017,2017,2,23,19,33,95
2/23/2017,2017,2,23,20,38,107
2/23/2017,2017,2,23,21,36,102
2/23/2017,2017,2,23,22,35,99
2/23/2017,2017,2,23,23,45,124
2/24/2017,2017,2,24,0,58,152
2/24/2017,2017,2,24,1,61,154
2/24/2017,2017,2,24,2,42,117
2/24/2017,2017,2,24,3,55,149
2/24/2017,2017,2,24,4,57,152
2/24/2017,2017,2,24,5,20,68
2/24/2017,2017,2,24,6,33,95
2/24/2017,2017,2,24,7,27,82
2/24/2017,2017,2,24,8,27,82
2/24/2017,2017,2,24,9,21,70
2/24/2017,2017,2,24,10,19,66
2/24/2017,2017,2,24,11,23,74
2/24/2017,2017,2,24,12,16,59
2/24/2017,2017,2,24,13,11,46
2/24/2017,2017,2,24,14,16,59
2/24/2017,2017,2,24,15,12,50
2/24/2017,2017,2,24,16,13,53
2/24/2017,2017,2,24,17,13,53
2/24/2017,2017,2,24,18,12,50
2/24/2017,2017,2,24,19,14,55
2/24/2017,2017,2,24,20,11,46
2/24/2017,2017,2,24,21,12,50
2/24/2017,2017,2,24,22,12,50
2/24/2017,2017,2,24,23,11,46
2/25/2017,2017,2,25,0,17,61
2/25/2017,2017,2,25,1,6,25
2/25/2017,2017,2,25,2,9,38
2/25/2017,2017,2,25,3,38,107
2/25/2017,2017,2,25,4,7,29
2/25/2017,2017,2,25,5,6,25
2/25/2017,2017,2,25,6,5,21
2/25/2017,2017,2,25,7,4,17
2/25/2017,2017,2,25,8,13,53
2/25/2017,2017,2,25,9,13,53
2/25/2017,2017,2,25,10,8,33
2/25/2017,2017,2,25,11,15,57
2/25/2017,2017,2,25,12,6,25
2/25/2017,2017,2,25,13,7,29
2/25/2017,2017,2,25,14,5,21
2/25/2017,2017,2,25,15,3,13
2/25/2017,2017,2,25,16,13,53
2/25/2017,2017,2,25,17,8,33
2/25/2017,2017,2,25,18,6,25
2/25/2017,2017,2,25,19,12,50
2/25/2017,2017,2,25,20,17,61
2/25/2017,2017,2,25,21,20,68
2/25/2017,2017,2,25,22,15,57
2/25/2017,2017,2,25,23,23,74
2/26/2017,2017,2,26,0,17,61
2/26/2017,2017,2,26,1,18,63
2/26/2017,2017,2,26,2,15,57
2/26/2017,2017,2,26,3,24,76
2/26/2017,2017,2,26,4,24,76
2/26/2017,2017,2,26,5,22,72
2/26/2017,2017,2,26,6,22,72
2/26/2017,2017,2,26,7,23,74
2/26/2017,2017,2,26,8,22,72
2/26/2017,2017,2,26,9,25,78
2/26/2017,2017,2,26,10,19,66
2/26/2017,2017,2,26,11,23,74
2/26/2017,2017,2,26,12,15,57
2/26/2017,2017,2,26,13,16,59
2/26/2017,2017,2,26,14,19,66
2/26/2017,2017,2,26,15,25,78
2/26/2017,2017,2,26,16,25,78
2/26/2017,2017,2,26,17,23,74
2/26/2017,2017,2,26,18,27,82
2/26/2017,2017,2,26,19,27,82
2/26/2017,2017,2,26,20,40,112
2/26/2017,2017,2,26,21,43,119
2/26/2017,2017,2,26,22,47,129
2/26/2017,2017,2,26,23,54,147
2/27/2017,2017,2,27,0,51,139
2/27/2017,2017,2,27,1,47,129
2/27/2017,2017,2,27,2,69,158
2/27/2017,2017,2,27,3,104,176
2/27/2017,2017,2,27,4,103,176
2/27/2017,2017,2,27,5,122,185
2/27/2017,2017,2,27,6,111,180
2/27/2017,2017,2,27,7,91,169
2/27/2017,2017,2,27,8,83,165
2/27/2017,2017,2,27,9,85,166
2/27/2017,2017,2,27,10,96,172
2/27/2017,2017,2,27,11,104,176
2/27/2017,2017,2,27,12,115,182
2/27/2017,2017,2,27,13,113,181
2/27/2017,2017,2,27,14,116,182
2/27/2017,2017,2,27,15,95,171
2/27/2017,2017,2,27,16,60,153
2/27/2017,2017,2,27,17,51,139
2/27/2017,2017,2,27,18,48,132
2/27/2017,2017,2,27,19,46,127
2/27/2017,2017,2,27,20,44,122
2/27/2017,2017,2,27,21,45,124
2/27/2017,2017,2,27,22,52,142
2/27/2017,2017,2,27,23,60,153
2/28/2017,2017,2,28,0,85,166
2/28/2017,2017,2,28,1,51,139
2/28/2017,2017,2,28,2,22,72
2/28/2017,2017,2,28,3,23,74
2/28/2017,2017,2,28,4,20,68
2/28/2017,2017,2,28,5,10,42
2/28/2017,2017,2,28,6,14,55
2/28/2017,2017,2,28,7,12,50
2/28/2017,2017,2,28,8,11,46
2/28/2017,2017,2,28,9,11,46
2/28/2017,2017,2,28,10,12,50
2/28/2017,2017,2,28,11,7,29
2/28/2017,2017,2,28,12,4,17
2/28/2017,2017,2,28,13,4,17
2/28/2017,2017,2,28,14,3,13
2/28/2017,2017,2,28,15,4,17
2/28/2017,2017,2,28,16,8,33
2/28/2017,2017,2,28,17,8,33
2/28/2017,2017,2,28,18,15,57
2/28/2017,2017,2,28,19,16,59
2/28/2017,2017,2,28,20,11,46
2/28/2017,2017,2,28,21,19,66
2/28/2017,2017,2,28,22,16,59
2/28/2017,2017,2,28,23,17,61
3/1/2017,2017,3,1,0,18,63
3/1/2017,2017,3,1,1,18,63
3/1/2017,2017,3,1,2,19,66
3/1/2017,2017,3,1,3,7,29
3/1/2017,2017,3,1,4,8,33
3/1/2017,2017,3,1,5,8,33
3/1/2017,2017,3,1,6,9,38
3/1/2017,2017,3,1,7,6,25
3/1/2017,2017,3,1,8,4,17
3/1/2017,2017,3,1,9,4,17
3/1/2017,2017,3,1,10,11,46
3/1/2017,2017,3,1,11,15,57
3/1/2017,2017,3,1,12,10,42
3/1/2017,2017,3,1,13,18,63
3/1/2017,2017,3,1,14,8,33
3/1/2017,2017,3,1,15,29,87
3/1/2017,2017,3,1,16,13,53
3/1/2017,2017,3,1,17,8,33
3/1/2017,2017,3,1,18,8,33
3/1/2017,2017,3,1,19,9,38
3/1/2017,2017,3,1,20,12,50
3/1/2017,2017,3,1,21,13,53
3/1/2017,2017,3,1,22,21,70
3/1/2017,2017,3,1,23,33,95
3/2/2017,2017,3,2,0,8,33
3/2/2017,2017,3,2,1,16,59
3/2/2017,2017,3,2,2,15,57
3/2/2017,2017,3,2,3,18,63
3/2/2017,2017,3,2,4,21,70
3/2/2017,2017,3,2,5,35,99
3/2/2017,2017,3,2,6,28,84
3/2/2017,2017,3,2,7,26,80
3/2/2017,2017,3,2,8,44,122
3/2/2017,2017,3,2,9,49,134
3/2/2017,2017,3,2,10,66,156
3/2/2017,2017,3,2,11,66,156
3/2/2017,2017,3,2,12,42,117
3/2/2017,2017,3,2,13,37,105
3/2/2017,2017,3,2,14,57,152
3/2/2017,2017,3,2,15,51,139
3/2/2017,2017,3,2,16,41,115
3/2/2017,2017,3,2,17,35,99
3/2/2017,2017,3,2,18,42,117
3/2/2017,2017,3,2,19,37,105
3/2/2017,2017,3,2,20,43,119
3/2/2017,2017,3,2,21,62,154
3/2/2017,2017,3,2,22,95,171
3/2/2017,2017,3,2,23,68,157
3/3/2017,2017,3,3,0,105,177
3/3/2017,2017,3,3,1,103,176
3/3/2017,2017,3,3,2,89,168
3/3/2017,2017,3,3,3,94,171
3/3/2017,2017,3,3,4,108,178
3/3/2017,2017,3,3,5,99,173
3/3/2017,2017,3,3,6,102,175
3/3/2017,2017,3,3,7,108,178
3/3/2017,2017,3,3,8,98,173
3/3/2017,2017,3,3,9,87,167
3/3/2017,2017,3,3,10,103,176
3/3/2017,2017,3,3,11,113,181
3/3/2017,2017,3,3,12,104,176
3/3/2017,2017,3,3,13,90,169
3/3/2017,2017,3,3,14,79,163
3/3/2017,2017,3,3,15,88,168
3/3/2017,2017,3,3,16,103,176
3/3/2017,2017,3,3,17,116,182
3/3/2017,2017,3,3,18,105,177
3/3/2017,2017,3,3,19,93,170
3/3/2017,2017,3,3,20,85,166
3/3/2017,2017,3,3,21,72,160
3/3/2017,2017,3,3,22,61,154
3/3/2017,2017,3,3,23,57,152
3/4/2017,2017,3,4,0,52,142
3/4/2017,2017,3,4,1,45,124
3/4/2017,2017,3,4,2,39,110
3/4/2017,2017,3,4,3,47,129
3/4/2017,2017,3,4,4,59,153
3/4/2017,2017,3,4,5,57,152
3/4/2017,2017,3,4,6,59,153
3/4/2017,2017,3,4,7,62,154
3/4/2017,2017,3,4,8,65,156
3/4/2017,2017,3,4,9,70,158
3/4/2017,2017,3,4,10,75,161
3/4/2017,2017,3,4,11,85,166
3/4/2017,2017,3,4,12,86,167
3/4/2017,2017,3,4,13,85,166
3/4/2017,2017,3,4,14,92,170
3/4/2017,2017,3,4,15,100,174
3/4/2017,2017,3,4,16,104,176
3/4/2017,2017,3,4,17,110,179
3/4/2017,2017,3,4,18,125,187
3/4/2017,2017,3,4,19,129,189
3/4/2017,2017,3,4,20,142,196
3/4/2017,2017,3,4,21,143,196
3/4/2017,2017,3,4,22,154,204
3/4/2017,2017,3,4,23,169,219
3/5/2017,2017,3,5,0,108,178
3/5/2017,2017,3,5,1,35,99
3/5/2017,2017,3,5,2,15,57
3/5/2017,2017,3,5,3,12,50
